"Time"," - GET /api 200"," - GET /metrics 200"
2022-08-23 16:12:30,1.0909090909090908,12
2022-08-23 16:13:00,1.0909090909090908,12
2022-08-23 16:13:30,1.0909090909090908,12
2022-08-23 16:14:00,1.0908892565589716,11.999781822148687
2022-08-23 16:14:30,1.0908892565589716,11.999781822148687
2022-08-23 16:15:00,1.0909289259804724,12.000218185785197
2022-08-23 16:15:30,1.0909090909090908,12
2022-08-23 16:16:00,1.0909090909090908,12
2022-08-23 16:16:30,1.0909289259804724,12.000218185785197
2022-08-23 16:17:00,0,12
2022-08-23 16:17:30,0,12
2022-08-23 16:18:00,0,12
2022-08-23 16:18:30,0,12
2022-08-23 16:19:00,0,12
2022-08-23 16:19:30,2.1817785131179432,11.999781822148687
2022-08-23 16:20:00,3.2727272727272725,12
2022-08-23 16:20:30,3.272786777941417,12.000218185785197
2022-08-23 16:21:00,3.2727272727272725,12
2022-08-23 16:21:30,3.272786777941417,12.000218185785197
2022-08-23 16:22:00,2.1818181818181817,12
2022-08-23 16:22:30,3.272786777941417,12.000218185785197
2022-08-23 16:23:00,2.181857851960945,12.000218185785197
2022-08-23 16:23:30,2.1818181818181817,12
2022-08-23 16:24:00,2.1818181818181817,12
2022-08-23 16:24:30,2.181857851960945,12.000218185785197
2022-08-23 16:25:00,2.1817785131179432,11.999781822148687
2022-08-23 16:25:30,2.1818181818181817,12
2022-08-23 16:26:00,2.1818181818181817,12
2022-08-23 16:26:30,2.1817785131179432,11.999781822148687
2022-08-23 16:27:00,2.1818181818181817,12
2022-08-23 16:27:30,2.1818181818181817,12
2022-08-23 16:28:00,1.0908892565589716,11.999781822148687
2022-08-23 16:28:30,1.0909289259804724,12.000218185785197
2022-08-23 16:29:00,1.0909090909090908,12
2022-08-23 16:29:30,2.1818181818181817,12
2022-08-23 16:30:00,2.1818181818181817,12
2022-08-23 16:30:30,1.0909289259804724,12.000218185785197
2022-08-23 16:31:00,1.0909090909090908,12
2022-08-23 16:31:30,2.1817785131179432,11.999781822148687
2022-08-23 16:32:00,1.0909090909090908,12
2022-08-23 16:32:30,1.0909289259804724,12.000218185785197
2022-08-23 16:33:00,1.0909090909090908,12
2022-08-23 16:33:30,1.0909090909090908,12
2022-08-23 16:34:00,1.0909090909090908,12
2022-08-23 16:34:30,1.0909090909090908,12
2022-08-23 16:35:00,1.0909289259804724,12.000218185785197
2022-08-23 16:35:30,1.0909289259804724,12.000218185785197
2022-08-23 16:36:00,1.0909090909090908,12
2022-08-23 16:36:30,1.0909090909090908,12
2022-08-23 16:37:00,1.0909289259804724,12.000218185785197
2022-08-23 16:37:30,2.181857851960945,12.000218185785197
2022-08-23 16:38:00,1.0909090909090908,12
2022-08-23 16:38:30,1.0909289259804724,12.000218185785197
2022-08-23 16:39:00,1.0909289259804724,12.000218185785197
2022-08-23 16:39:30,1.0909090909090908,12
2022-08-23 16:40:00,1.0909090909090908,12
2022-08-23 16:40:30,1.0909289259804724,12.000218185785197
2022-08-23 16:41:00,1.0908892565589716,11.999781822148687
2022-08-23 16:41:30,1.0909090909090908,12
2022-08-23 16:42:00,1.0908892565589716,11.999781822148687
2022-08-23 16:42:30,1.0908892565589716,11.999781822148687
2022-08-23 16:43:00,1.0909090909090908,12
2022-08-23 16:43:30,1.0908892565589716,11.999781822148687
2022-08-23 16:44:00,1.0909289259804724,12.000218185785197
2022-08-23 16:44:30,1.0909289259804724,12.000218185785197
2022-08-23 16:45:00,1.0909289259804724,12.000218185785197
2022-08-23 16:45:30,1.0908892565589716,11.999781822148687
2022-08-23 16:46:00,1.0909289259804724,12.000218185785197
2022-08-23 16:46:30,1.0909090909090908,12
2022-08-23 16:47:00,1.0909090909090908,12
2022-08-23 16:47:30,1.0909090909090908,12
2022-08-23 16:48:00,1.0909090909090908,12
2022-08-23 16:48:30,1.0909289259804724,12.000218185785197
2022-08-23 16:49:00,1.0909289259804724,12.000218185785197
2022-08-23 16:49:30,1.0909289259804724,12.000218185785197
2022-08-23 16:50:00,0,12
2022-08-23 16:50:30,1.0908892565589716,11.999781822148687
2022-08-23 16:51:00,0,11.999781822148687
2022-08-23 16:51:30,1.0909090909090908,12
2022-08-23 16:52:00,1.0909289259804724,12.000218185785197
2022-08-23 16:52:30,1.0909289259804724,12.000218185785197
2022-08-23 16:53:00,1.0909090909090908,12
2022-08-23 16:53:30,1.0908892565589716,11.999781822148687
2022-08-23 16:54:00,1.0908892565589716,11.999781822148687
2022-08-23 16:54:30,1.0909289259804724,12.000218185785197
2022-08-23 16:55:00,1.0908892565589716,11.999781822148687
2022-08-23 16:55:30,0,11.999781822148687
2022-08-23 16:56:00,1.0908892565589716,11.999781822148687
2022-08-23 16:56:30,1.0909289259804724,12.000218185785197
2022-08-23 16:57:00,1.0909090909090908,12
2022-08-23 16:57:30,1.0908892565589716,11.999781822148687
2022-08-23 16:58:00,0,12.000218185785197
2022-08-23 16:58:30,1.0909289259804724,12.000218185785197
2022-08-23 16:59:00,0,12
2022-08-23 16:59:30,1.0909090909090908,12
2022-08-23 17:00:00,1.0908892565589716,11.999781822148687
2022-08-23 17:00:30,1.0909090909090908,12
2022-08-23 17:01:00,1.0909090909090908,12
2022-08-23 17:01:30,0,12
2022-08-23 17:02:00,1.0908892565589716,11.999781822148687
2022-08-23 17:02:30,1.0909090909090908,12
2022-08-23 17:03:00,1.0909090909090908,12
2022-08-23 17:03:30,1.0909289259804724,12.000218185785197
2022-08-23 17:04:00,0,11.999781822148687
2022-08-23 17:04:30,1.0909090909090908,12
2022-08-23 17:05:00,1.0909090909090908,12
2022-08-23 17:05:30,0,11.999781822148687
2022-08-23 17:06:00,1.0909090909090908,12
2022-08-23 17:06:30,0,11.999781822148687
2022-08-23 17:07:00,1.0909289259804724,12.000218185785197
2022-08-23 17:07:30,1.0909289259804724,12.000218185785197
2022-08-23 17:08:00,0,11.999781822148687
2022-08-23 17:08:30,1.0909090909090908,12
2022-08-23 17:09:00,1.0909289259804724,12.000218185785197
2022-08-23 17:09:30,0,11.999781822148687
2022-08-23 17:10:00,1.0909090909090908,12
2022-08-23 17:10:30,1.0909289259804724,12.000218185785197
2022-08-23 17:11:00,1.0908892565589716,11.999781822148687
2022-08-23 17:11:30,1.0909090909090908,12
2022-08-23 17:12:00,0,12
2022-08-23 17:12:30,1.0909090909090908,12
2022-08-23 17:13:00,1.0908892565589716,11.999781822148687
2022-08-23 17:13:30,0,12
2022-08-23 17:14:00,1.0909090909090908,12
2022-08-23 17:14:30,1.0909090909090908,12
2022-08-23 17:15:00,0,12.000218185785197
2022-08-23 17:15:30,1.0909289259804724,12.000218185785197
2022-08-23 17:16:00,1.0908892565589716,11.999781822148687
2022-08-23 17:16:30,0,12.000218185785197
2022-08-23 17:17:00,1.0909090909090908,12
2022-08-23 17:17:30,1.0908892565589716,11.999781822148687
2022-08-23 17:18:00,0,12
2022-08-23 17:18:30,1.0909289259804724,12.000218185785197
2022-08-23 17:19:00,1.0909090909090908,12
2022-08-23 17:19:30,0,12
2022-08-23 17:20:00,1.0909289259804724,12.000218185785197
2022-08-23 17:20:30,1.0909090909090908,12
2022-08-23 17:21:00,0,12.000218185785197
2022-08-23 17:21:30,1.0908892565589716,11.999781822148687
2022-08-23 17:22:00,1.0908892565589716,11.999781822148687
2022-08-23 17:22:30,0,12
2022-08-23 17:23:00,1.0909090909090908,12
2022-08-23 17:23:30,1.0909090909090908,12
2022-08-23 17:24:00,0,12.000218185785197
2022-08-23 17:24:30,1.0909090909090908,12
2022-08-23 17:25:00,1.0909289259804724,12.000218185785197
2022-08-23 17:25:30,0,12.000218185785197
2022-08-23 17:26:00,1.0909090909090908,12
2022-08-23 17:26:30,1.0909289259804724,12.000218185785197
2022-08-23 17:27:00,0,12
2022-08-23 17:27:30,1.0908892565589716,11.999781822148687
2022-08-23 17:28:00,1.0909090909090908,12
2022-08-23 17:28:30,0,12.000218185785197
2022-08-23 17:29:00,0,12
2022-08-23 17:29:30,0,11.999781822148687
2022-08-23 17:30:00,0,12.000218185785197
2022-08-23 17:30:30,0,11.999781822148687

